0,Address,Census Tract,PM2.5,Poverty,Traffic,Noise Pollution,Minimum Price,Minimum Beds,Minimum Baths,Sqft,Units,Latitude,Longitude,Distance to School,Distance to Hospital,Distance to Grocery Store,City,Home Type,SoundScore
4178,"415 Acalanes Dr, Sunnyvale, CA",6085509107,8.15410049,20.2,1024.09549,24,2280,1,1,655,3,37.378506,-122.05879,0.667352454,1.041417796,0.60272987,Sunnyvale,MULTIUNIT,76
4179,"1228 Balboa Ct, Sunnyvale, CA",6085509107,8.15410049,20.2,1024.09549,26,2400,1,1,740,4,37.38334,-122.054726,0.399541553,1.469542415,0.001242742,Sunnyvale,MULTIUNIT,74
4180,"1244 Balboa Ct, Sunnyvale, CA",6085509107,8.15410049,20.2,1024.09549,26,2995,2,2,1160,2,37.383434,-122.05527,0.431231474,1.500610965,0.134216136,Sunnyvale,MULTIUNIT,74
4181,"501 S Pastoria Ave, Sunnyvale, CA",6085508601,8.060364401,9.5,1073.976625,31,5900,3,3,1426,2,37.37051,-122.041275,0.825802059,0.545563738,0.437445184,Sunnyvale,MULTIUNIT,69
4182,"732 E Evelyn Ave, Sunnyvale, CA",6085508704,8.248912225,13.6,1706.04248,28,2743,1,1,670,8,37.37053,-122.01694,0.489640348,1.163827883,0.676051648,Sunnyvale,MULTIUNIT,72
4183,"187 Acalanes Dr, Sunnyvale, CA",6085509107,8.15410049,20.2,1024.09549,25,2325,1,1,700,5,37.381966,-122.05772,1.350860554,1.299908132,0.276510095,Sunnyvale,MULTIUNIT,75
4184,"1230 Henderson Ave, Sunnyvale, CA",6085508508,8.180802457,10.7,2001.076485,26,2512,1,1,680,8,37.35518,-122.00438,0.542456883,1.807568239,0.332433485,Sunnyvale,MULTIUNIT,74
4185,"829 E Evelyn Ave, Sunnyvale, CA",6085508704,8.248912225,13.6,1706.04248,32,2834,1,1,700,11,37.37141,-122.0148,0.397056069,1.114118203,0.489640348,Sunnyvale,MULTIUNIT,68
4186,"215 W Olive Ave APT 7, Sunnyvale, CA 94086",6085508602,8.104246637,11.8,1169.266083,26,2750,1,1,650,1,37.371307,-122.03348,0.823316575,0.395813327,0.190139526,Sunnyvale,APARTMENT,74
4187,"205 Red Oak Dr W APT P, Sunnyvale, CA 94086",6085508704,8.248912225,13.6,1706.04248,24,3700,2,2,974,1,37.372345,-122.01057,0.073943149,1.37322991,0.7456452,Sunnyvale,APARTMENT,76
4188,"585 W Iowa Ave, Sunnyvale, CA",6085508601,8.060364401,9.5,1073.976625,27,2500,1,1,750,2,37.374035,-122.03724,0.17398388,0.76428633,0.390220988,Sunnyvale,MULTIUNIT,73
4189,"663 Begonia Way 4, Sunnyvale, CA 94086",6085508704,8.248912225,13.6,1706.04248,23,4380,3,2,1100,1,37.368507,-122.02027,0.294529854,0.457329056,0.3728226,Sunnyvale,APARTMENT,77
4190,"1048 Bougainvillea Ter, Sunnyvale, CA 94086",6085508704,8.248912225,13.6,1706.04248,26,5400,4,3,1747,1,37.367027,-122.00298,0.330569372,1.3670162,0.68972181,Sunnyvale,SINGLE_FAMILY,74
4191,"1156 Reed Ave, Sunnyvale, CA 94086",6085508508,8.180802457,10.7,2001.076485,27,3400,2,2,852,1,37.367012,-122.002594,0.365366148,1.384414588,0.669837938,Sunnyvale,TOWNHOUSE,73
4192,"982 S Wolfe Rd A, Sunnyvale, CA 94086",6085508505,8.183515103,11.5,1373.214099,27,2595,2,1,896,1,37.356926,-122.01377,0.275888724,1.096098444,0.22990727,Sunnyvale,APARTMENT,73
4193,"1145 Reed Ave APT D, Sunnyvale, CA 94086",6085508704,8.248912225,13.6,1706.04248,30,2999,2,1,905,1,37.3671,-121.99866,0.106254441,1.69634283,0.469756476,Sunnyvale,APARTMENT,70
4194,"765 Palm Ct, Sunnyvale, CA 94086",6085508505,8.183515103,11.5,1373.214099,22,5400,3,2,1450,1,37.36534,-122.010826,0.207537914,1.115982316,0.69593552,Sunnyvale,SINGLE_FAMILY,78
4195,"920 Tamarack Ln, Sunnyvale, CA 94086",6085508508,8.180802457,10.7,2001.076485,25,3150,2,1,660,1,37.357853,-122.000885,0.549913335,1.839879531,0.66486697,Sunnyvale,APARTMENT,75
4196,"1228 Coronado Dr 7, Sunnyvale, CA 94086",6085509107,8.15410049,20.2,1024.09549,26,2385,1,1,710,1,37.38232,-122.05484,0.420046796,1.490047658,0.064001213,Sunnyvale,APARTMENT,74
4197,"558 Ironwood Ter APT 1, Sunnyvale, CA 94086",6085508704,8.248912225,13.6,1706.04248,23,2795,1,1,763,1,37.367638,-122.018776,0.406998005,0.508902849,0.237363722,Sunnyvale,APARTMENT,77
4198,"972 Ponderosa Ave APT C, Sunnyvale, CA 94086",6085508505,8.183515103,11.5,1373.214099,24,2750,2,1,948,1,37.357098,-122.0116,0.059030245,1.234664177,0.373443971,Sunnyvale,APARTMENT,76
4199,"455 Firloch Ave 1, Sunnyvale, CA 94086",6085508704,8.248912225,13.6,1706.04248,24,3580,3,2,1100,1,37.370293,-122.02142,0.228664528,0.512009704,0.520708898,Sunnyvale,APARTMENT,76
4200,"426 Hawthorn Ave APT 5, Sunnyvale, CA 94086",6085508704,8.248912225,13.6,1706.04248,23,2599,2,2,940,1,37.370472,-122.01879,0.315035097,0.651818179,0.549291964,Sunnyvale,APARTMENT,77
4201,"149 N Murphy Ave, Sunnyvale, CA 94086",6085508704,8.248912225,13.6,1706.04248,26,3850,2,1,850,1,37.379803,-122.02948,0.164663315,1.446551688,0.572282691,Sunnyvale,SINGLE_FAMILY,74
4202,"984 Ponderosa Ave APT C, Sunnyvale, CA 94086",6085508505,8.183515103,11.5,1373.214099,25,2750,2,1,948,1,37.356556,-122.011604,0.107497183,1.188682723,0.327462517,Sunnyvale,APARTMENT,75
4203,"741-743 Old San Francisco Rd, Sunnyvale, CA",6085508704,8.248912225,13.6,1706.04248,27,3500,2,2,900,2,37.36659,-122.01641,0.257247594,0.602108499,0.042253228,Sunnyvale,MULTIUNIT,73
4204,"1095D Reed Ave, Sunnyvale, CA 94086",6085508704,8.248912225,13.6,1706.04248,26,2695,2,1,905,1,37.368366,-122.00029,0.169634283,1.836772676,0.610186322,Sunnyvale,SINGLE_FAMILY,74
4205,"1240 W Washington Ave APT 4, Sunnyvale, CA 94086",6085509107,8.15410049,20.2,1024.09549,26,2745,2,2,950,1,37.380634,-122.05595,0.40389115,1.16817748,0.499582284,Sunnyvale,APARTMENT,74
4206,"388 E Evelyn Ave FLOOR 2-ID1444, Sunnyvale, CA 94086",6085508602,8.104246637,11.8,1169.266083,27,4280,1,1,775,1,37.37619,-122.02677,0.048466938,0.676051648,0.524437124,Sunnyvale,APARTMENT,73
4207,"243 Acalanes Dr FLOOR 2-ID529, Sunnyvale, CA 94086",6085509107,8.15410049,20.2,1024.09549,24,5670,3,2,1300,1,37.380363,-122.05823,1.008485133,1.183711755,0.444901636,Sunnyvale,APARTMENT,76
4208,"995 Belmont Ter, Sunnyvale, CA 94086",6085509102,8.174442805,9.8,1994.136344,27,4295,3,3,1363,1,37.384617,-122.0431,0.271539127,1.747916623,1.172527077,Sunnyvale,TOWNHOUSE,73
4209,"537 S Sunnyvale Ave, Sunnyvale, CA 94086",6085508602,8.104246637,11.8,1169.266083,29,3600,2,1,946,1,37.36967,-122.03171,0.331812114,0.228664528,0.284587918,Sunnyvale,SINGLE_FAMILY,71
4210,"135 Lemmon Ter, Sunnyvale, CA 94086",6085508704,8.248912225,13.6,1706.04248,26,5000,3,4,1653,1,37.372738,-122.01568,0.382764536,1.056952071,0.75185891,Sunnyvale,TOWNHOUSE,74
4211,"251 Arriba Dr, Sunnyvale, CA",6085509107,8.15410049,20.2,1024.09549,23,2876,1,1,565,16,37.37991,-122.056076,0.338647195,1.102933525,0.612050435,Sunnyvale,MULTIUNIT,77
4212,"565 S Fair Oaks Ave 2, Sunnyvale, CA 94086",6085508602,8.104246637,11.8,1169.266083,29,2500,1,1,700,1,37.368114,-122.02286,0.213130253,0.28583066,0.512009704,Sunnyvale,APARTMENT,71
4213,"482 Torrey Pine Ter, Sunnyvale, CA 94086",6085508704,8.248912225,13.6,1706.04248,27,4200,2,2,1056,1,37.369183,-121.99904,0.832015769,2.003300104,0.77671375,Sunnyvale,APARTMENT,73
4214,"983 Asilomar Ter APT 6, Sunnyvale, CA 94086",6085509102,8.174442805,9.8,1994.136344,27,4400,2,3,1600,1,37.383156,-122.04286,0.29825808,1.774635576,1.33594765,Sunnyvale,APARTMENT,73
4215,"476 Firloch Ave APT 3, Sunnyvale, CA 94086",6085508704,8.248912225,13.6,1706.04248,24,2850,2,1,900,1,37.369797,-122.02107,0.200081462,0.482805267,0.492125832,Sunnyvale,APARTMENT,76
4216,"498 Pin Oak Dr UNIT 2, Sunnyvale, CA 94086",6085508704,8.248912225,13.6,1706.04248,23,2400,1,1,450,1,37.367634,-122.01038,0.178954848,1.215401676,0.515116559,Sunnyvale,APARTMENT,77
4217,"370 W Olive Ave APT 16, Sunnyvale, CA 94086",6085508602,8.104246637,11.8,1169.266083,28,2100,1,1,850,1,37.37017,-122.03552,0.520708898,0.603351241,0.489640348,Sunnyvale,APARTMENT,72
4218,"1201 Sycamore Ter SPACE 130, Sunnyvale, CA 94086",6085508508,8.180802457,10.7,2001.076485,29,3145,2,2,800,1,37.35324,-122.00334,0.587195595,1.596302099,0.489640348,Sunnyvale,APARTMENT,71
4219,"222 N Murphy Ave, Sunnyvale, CA 94086",6085508704,8.248912225,13.6,1706.04248,28,3000,2,2,1152,1,37.381683,-122.02797,0.00621371,1.387521443,0.802811332,Sunnyvale,SINGLE_FAMILY,72
4220,"471 Acalanes Dr APT 3, Sunnyvale, CA 94086",6085509107,8.15410049,20.2,1024.09549,27,2895,2,1,815,1,37.37654,-122.059395,0.648711324,1.022776666,0.58408874,Sunnyvale,APARTMENT,73
4221,"1262 W Mc Kinley Ave APT 6, Sunnyvale, CA 94086",6085509107,8.15410049,20.2,1024.09549,23,2675,2,1,900,1,37.378845,-122.05693,0.367230261,1.05011699,0.612050435,Sunnyvale,APARTMENT,77
4222,"163 Beemer Ave, Sunnyvale, CA 94086",6085508704,8.248912225,13.6,1706.04248,27,3500,2,1,771,1,37.380413,-122.029594,0.22369356,1.385035959,0.63379842,Sunnyvale,SINGLE_FAMILY,73
4223,"1249 W Washington Ave APT 1, Sunnyvale, CA 94086",6085509107,8.15410049,20.2,1024.09549,25,3850,3,2,1200,1,37.381218,-122.05601,0.417561312,1.181847642,0.513252446,Sunnyvale,APARTMENT,75
4224,"435 Firloch Ave APT 2, Sunnyvale, CA 94086",6085508704,8.248912225,13.6,1706.04248,25,2200,1,1,650,1,37.37064,-122.02129,0.406376634,0.535621802,0.544942367,Sunnyvale,APARTMENT,75
4225,"366 W Olive Ave 364-10, Sunnyvale, CA 94086",6085508602,8.104246637,11.8,1169.266083,28,3085,2,1,950,1,37.37062,-122.035355,0.480941154,0.564204868,0.358531067,Sunnyvale,APARTMENT,72
4226,"450 Rincon Ave, Sunnyvale, CA 94086",6085508601,8.060364401,9.5,1073.976625,29,5400,3,2,1449,1,37.372494,-122.04075,0.13048791,0.673566164,0.303850419,Sunnyvale,SINGLE_FAMILY,71
4227,"231 S Bayview Ave, Sunnyvale, CA",6085508602,8.104246637,11.8,1169.266083,25,2100,0,1,900,2,37.374783,-122.02708,0.144779443,0.523194382,0.371579858,Sunnyvale,MULTIUNIT,75
4228,"451 Vasquez Ct APT D, Sunnyvale, CA 94086",6085509106,8.054414204,10.2,894.3998028,26,2640,2,1,840,1,37.375843,-122.05501,0.003728226,0.676673019,0.352938728,Sunnyvale,APARTMENT,74
4229,"1228 W McKinley Ave 4, Sunnyvale, CA 94086",6085509107,8.15410049,20.2,1024.09549,25,2500,1,1,700,1,37.37864,-122.0558,0.333054856,1.039553683,0.57787503,Sunnyvale,APARTMENT,75
4230,"564 S Fair Oaks Ave APT 2, Sunnyvale, CA 94086",6085508704,8.248912225,13.6,1706.04248,27,2500,1,1,700,1,37.36803,-122.02255,0.251033884,0.288937515,0.54680648,Sunnyvale,APARTMENT,73
4231,"1212 W McKinley Ave, Sunnyvale, CA 94086",6085509107,8.15410049,20.2,1024.09549,26,2595,1,1,725,1,37.37856,-122.055374,0.218101221,1.005999649,0.543699625,Sunnyvale,APARTMENT,74
4232,"127 N Murphy Ave A, Sunnyvale, CA 94086",6085508704,8.248912225,13.6,1706.04248,28,4795,3,2,1226,1,37.37914,-122.02971,0.211887511,1.494397255,0.524437124,Sunnyvale,APARTMENT,72
4233,"1152 Ayala Dr, Sunnyvale, CA 94086",6085509106,8.054414204,10.2,894.3998028,26,2690,1,1,800,1,37.3833,-122.05039,0.406376634,1.19303232,0.334297598,Sunnyvale,TOWNHOUSE,74
4234,"243 Buena Vista Ave, Sunnyvale, CA",6085509102,8.174442805,9.8,1994.136344,29,3156,1,1,659,7,37.385384,-122.04468,0.332433485,1.008485133,0.914036741,Sunnyvale,MULTIUNIT,71
4235,"457 Acalanes Dr, Sunnyvale, CA 94086",6085509107,8.15410049,20.2,1024.09549,26,3000,1,1,750,1,37.37712,-122.05926,0.569797207,0.943862549,0.505174623,Sunnyvale,APARTMENT,74
4236,"155 Acalanes Dr, Sunnyvale, CA",6085509107,8.15410049,20.2,1024.09549,26,2595,1,1,800,2,37.383938,-122.057144,0.528786721,1.598787583,0.339889937,Sunnyvale,MULTIUNIT,74
4237,"457 E Evelyn Ave, Sunnyvale, CA",6085508602,8.104246637,11.8,1169.266083,24,4702,2,2,1142,7,37.37656,-122.0255,0.035418147,0.662381486,0.510766962,Sunnyvale,MULTIUNIT,76
4238,"1008 E El Camino Real, Sunnyvale, CA 94087",6085508401,8.053095914,9.4,1328.944243,34,3040,0,1,531,1,37.35155,-122.00711,0.200081462,1.418589993,0.2485484,Sunnyvale,APARTMENT,66
4239,"250 W El Camino Real, Sunnyvale, CA",6085508404,8.036146813,6.3,928.9775209,35,3690,1,1,791,9,37.36723,-122.03503,0.257247594,0.449872604,0.150993153,Sunnyvale,MULTIUNIT,65
4240,"1095 W El Camino Real, Sunnyvale, CA",6085508508,8.180802457,10.7,2001.076485,32,3133,1,1,689,6,37.372635,-122.05169,0.284587918,0.485290751,0.034175405,Sunnyvale,MULTIUNIT,68
4241,"1032 W Remington Dr, Sunnyvale, CA",6085508401,8.053095914,9.4,1328.944243,24,2645,1,1,560,2,37.35906,-122.05395,0.234256867,1.03768957,0.708984311,Sunnyvale,MULTIUNIT,76
4242,"180 Locksunart Way, Sunnyvale, CA",6085508203,8.152884657,2.2,1247.896207,28,2450,1,1,650,2,37.338684,-122.02934,0.195731865,1.985280345,0.458571798,Sunnyvale,MULTIUNIT,72
4243,"963 E El Camino Real, Sunnyvale, CA",6085508505,8.183515103,11.5,1373.214099,31,3012,1,1,693,8,37.352665,-122.010796,0.551156077,1.316063778,0.259733078,Sunnyvale,MULTIUNIT,69
4244,"400 E Remington Dr, Sunnyvale, CA",6085508503,8.094557124,10.4,1124.26092,25,2525,1,1,550,2,37.358345,-122.029015,0.34175405,0.489018977,0.357288325,Sunnyvale,MULTIUNIT,75
4245,"510 Fall River Ter, Sunnyvale, CA",6085508404,8.036146813,6.3,928.9775209,31,2745,1,1,650,3,37.365067,-122.03303,0.25476211,0.367851632,0.150371782,Sunnyvale,MULTIUNIT,69
4246,"1055 Manet Dr, Sunnyvale, CA",6085508503,8.094557124,10.4,1124.26092,24,2345,1,1,541,7,37.357235,-122.02788,0.356045583,0.70214923,0.179576219,Sunnyvale,MULTIUNIT,76
4247,"120 E Remington Dr APT 102, Sunnyvale, CA 94087",6085508503,8.094557124,10.4,1124.26092,27,2175,0,1,500,1,37.35792,-122.0307,0.262218562,0.409483489,0.458571798,Sunnyvale,APARTMENT,73
4248,"668 La Grande Dr, Sunnyvale, CA",6085508304,8.077554629,25,1149.037056,28,2895,2,1,810,2,37.338264,-122.03904,0.284587918,2.189090033,0.516359301,Sunnyvale,MULTIUNIT,72
4249,"902 W Remington Dr, Sunnyvale, CA",6085508401,8.053095914,9.4,1328.944243,29,2500,1,1,656,10,37.359035,-122.05041,0.428124619,1.15575006,0.420046796,Sunnyvale,MULTIUNIT,71
4250,"475 Cumulus Ave, Sunnyvale, CA",6085508503,8.094557124,10.4,1124.26092,28,2250,1,1,605,2,37.361607,-122.02816,0.617642774,0.859977464,0.781684718,Sunnyvale,MULTIUNIT,72
4251,"1575 Tenaka Pl, Sunnyvale, CA",6085508304,8.077554629,25,1149.037056,23,2550,1,1,600,13,37.341934,-122.0358,0.663624228,1.675216216,0.808403671,Sunnyvale,MULTIUNIT,77
4252,"1234 Sunnyvale Saratoga Rd, Sunnyvale, CA",6085508503,8.094557124,10.4,1124.26092,26,2295,1,1,700,2,37.35354,-122.03206,0.317520581,0.636283904,0.318141952,Sunnyvale,MULTIUNIT,74
4253,"455 Brahms Way, Sunnyvale, CA",6085508503,8.094557124,10.4,1124.26092,31,2100,1,1,650,2,37.36361,-122.02848,0.686614955,0.593409305,0.364123406,Sunnyvale,MULTIUNIT,69
4254,"1651 Belleville Way, Sunnyvale, CA",6085508301,8.02400443,5.3,1147.002042,31,2639,0,1,525,8,37.33918,-122.061745,0.277752837,1.080564169,0.507038736,Sunnyvale,MULTIUNIT,69
4255,"150 E Remington Dr, Sunnyvale, CA",6085508503,8.094557124,10.4,1124.26092,26,1618,0,1,383,3,37.357735,-122.030396,0.275888724,0.423775022,0.472863331,Sunnyvale,MULTIUNIT,74
4256,"691 Ontario Ct, Sunnyvale, CA",6085508304,8.077554629,25,1149.037056,24,2650,2,1,800,2,37.341522,-122.04045,0.493368574,2.01324204,0.448629862,Sunnyvale,MULTIUNIT,76
4257,"1025 Cascade Dr 1, Sunnyvale, CA 94087",6085508301,8.02400443,5.3,1147.002042,27,6899,3,2,1350,1,37.347984,-122.056496,0.501446397,0.692207294,0.521330269,Sunnyvale,APARTMENT,73
4258,"694 Danforth Dr, Sunnyvale, CA 94087",6085508404,8.036146813,6.3,928.9775209,26,3495,2,2,1088,1,37.36644,-122.040955,0.806539558,0.95069763,0.234878238,Sunnyvale,APARTMENT,74
4259,"848 Blair Ave APT 1, Sunnyvale, CA 94087",6085508404,8.036146813,6.3,928.9775209,28,3795,3,2,1222,1,37.36946,-122.044136,0.172119767,0.508902849,0.505174623,Sunnyvale,APARTMENT,72
4260,"988 E El Camino Real, Sunnyvale, CA",6085508404,8.036146813,6.3,928.9775209,33,2495,1,1,550,3,37.351803,-122.00877,0.203809688,1.337811763,0.251655255,Sunnyvale,MULTIUNIT,67
4261,"103 Falkirk Ct 1, Sunnyvale, CA 94087",6085508203,8.152884657,2.2,1247.896207,27,4100,3,2,1794,1,37.343906,-122.03198,0.732596409,1.289966196,1.010349246,Sunnyvale,TOWNHOUSE,73
4262,"1671 Ontario Dr APT 6, Sunnyvale, CA 94087",6085508304,8.077554629,25,1149.037056,28,2595,2,1,850,1,37.338783,-122.040085,0.267810901,2.122603336,0.558612529,Sunnyvale,APARTMENT,72
4263,"520 S Cascade Ter, Sunnyvale, CA 94087",6085508304,8.077554629,25,1149.037056,30,4500,3,3,1568,1,37.3483,-122.03334,0.554884303,1.301150874,0.666109712,Sunnyvale,APARTMENT,70
4264,"1219 Townsend Ter, Sunnyvale, CA 94087",6085508401,8.053095914,9.4,1328.944243,29,5600,3,3,1568,1,37.354633,-122.05985,0.454222201,0.377793568,0.75185891,Sunnyvale,SINGLE_FAMILY,71
4265,"1215 Van Dyck Dr, Sunnyvale, CA 94087",6085508503,8.094557124,10.4,1124.26092,27,5900,4,4,2204,1,37.354477,-122.01941,0.463542766,1.41672588,1.140837156,Sunnyvale,SINGLE_FAMILY,73
4266,"1240 Brookfield Ave APT 2, Sunnyvale, CA 94087",6085508401,8.053095914,9.4,1328.944243,26,2495,1,1,650,1,37.370396,-122.05902,0.07456452,0.92584279,0.247927029,Sunnyvale,APARTMENT,74
4267,"1538 S Wolfe Rd 1538, Sunnyvale, CA 94087",6085508204,8.15704282,10.7,1159.829693,24,2900,2,1,800,1,37.343685,-122.01392,0.561719384,0.957532711,0.605215354,Sunnyvale,APARTMENT,76
4268,"988 E El Camino Real 988-1, Sunnyvale, CA 94087",6085508404,8.036146813,6.3,928.9775209,33,2545,1,1,550,1,37.3518,-122.00876,0.203188317,1.338433134,0.251655255,Sunnyvale,APARTMENT,67
4269,"1531 Nuthatch Ln, Sunnyvale, CA 94087",6085508204,8.15704282,10.7,1159.829693,21,5500,3,2,1528,1,37.343464,-122.011215,0.354802841,0.820831091,0.759315362,Sunnyvale,SINGLE_FAMILY,79
4270,"1655 New Brunswick Ave, Sunnyvale, CA 94087",6085508303,8.092489094,6.2,630.8747162,27,4690,2,3,1350,1,37.339493,-122.04332,0.32932663,2.353131977,0.426881877,Sunnyvale,APARTMENT,73
4271,"929 E El Camino Real FLOOR 1-ID1581, Sunnyvale, CA 94087",6085508505,8.183515103,11.5,1373.214099,35,3840,2,2,1082,1,37.35271,-122.01193,0.465406879,1.266354098,0.210023398,Sunnyvale,APARTMENT,65
4272,"1020 Ticonderoga Dr, Sunnyvale, CA 94087",6085508401,8.053095914,9.4,1328.944243,26,5160,3,2,1450,1,37.3549,-122.055084,0.090098795,0.603972612,0.467892363,Sunnyvale,SINGLE_FAMILY,74
4273,"1150 Quince Ave, Sunnyvale, CA 94087",6085508403,8.029604005,5.6,727.5094997,24,5900,3,2,1448,1,37.356766,-122.04246,0.103768957,0.85749198,0.808403671,Sunnyvale,SINGLE_FAMILY,76
4274,"689 Crescent Ave, Sunnyvale, CA 94087",6085508503,8.094557124,10.4,1124.26092,24,3600,2,2,1184,1,37.354927,-122.02367,0.27340324,0.962503679,0.361637922,Sunnyvale,TOWNHOUSE,76
4275,"880 E Fremont Ave APT 624, Sunnyvale, CA 94087",6085508204,8.15704282,10.7,1159.829693,34,3800,3,2,1090,1,37.351284,-122.015564,0.271539127,1.319170633,0.169634283,Sunnyvale,APARTMENT,66
4276,"1417 Navarro Dr, Sunnyvale, CA 94087",6085508204,8.15704282,10.7,1159.829693,24,5100,3,2,1156,1,37.34786,-122.011406,0.411347602,1.060058926,0.643740356,Sunnyvale,SINGLE_FAMILY,76
4277,"1550 Samedra St, Sunnyvale, CA 94087",6085508301,8.02400443,5.3,1147.002042,28,2450,0,1,372,1,37.342934,-122.05077,0.427503248,1.318549262,1.068136749,Sunnyvale,APARTMENT,72
4278,"1098 Susan Way, Sunnyvale, CA 94087",6085508401,8.053095914,9.4,1328.944243,23,6500,4,2,1771,1,37.367317,-122.05484,0.132352023,0.942619807,0.599001644,Sunnyvale,SINGLE_FAMILY,77
4279,"852 Blair Ave APT 2, Sunnyvale, CA 94087",6085508404,8.036146813,6.3,928.9775209,27,1700,0,1,350,1,37.36953,-122.04441,0.188275413,0.493368574,0.520708898,Sunnyvale,APARTMENT,73
4280,"960 Azure St 3, Sunnyvale, CA 94087",6085508503,8.094557124,10.4,1124.26092,27,2800,2,2,1006,1,37.35992,-122.0311,0.301986306,0.449872604,0.492125832,Sunnyvale,APARTMENT,73
4281,"1371 Kingfisher Way APT 4, Sunnyvale, CA 94087",6085508204,8.15704282,10.7,1159.829693,24,3894,3,2,1300,1,37.34887,-122.01723,0.364123406,1.787062996,0.262218562,Sunnyvale,APARTMENT,76
4282,"1044 Gloucester Ct, Sunnyvale, CA 94087",6085508204,8.15704282,10.7,1159.829693,22,5500,3,2,1855,1,37.342117,-122.00555,0.460435911,0.354802841,1.035204086,Sunnyvale,SINGLE_FAMILY,78
4283,"1629 Ottawa Ct 2, Sunnyvale, CA 94087",6085508304,8.077554629,25,1149.037056,26,2250,1,1,650,1,37.339787,-122.039024,0.362259293,2.097127125,0.533136318,Sunnyvale,APARTMENT,74
4284,"673 Bend Dr, Sunnyvale, CA 94087",6085508304,8.077554629,25,1149.037056,26,6000,4,2,2050,1,37.3509,-122.04101,0.051573793,1.239635145,0.894152869,Sunnyvale,SINGLE_FAMILY,74
4285,"880 E Fremont Ave APT 632, Sunnyvale, CA 94087",6085508204,8.15704282,10.7,1159.829693,34,2999,2,2,950,1,37.351254,-122.01607,0.272160498,1.736110574,0.170255654,Sunnyvale,APARTMENT,66
4286,"1379 Selo Dr, Sunnyvale, CA 94087",6085508304,8.077554629,25,1149.037056,25,4400,3,2,1047,1,37.349182,-122.035835,0.111225409,1.11225409,0.477212928,Sunnyvale,SINGLE_FAMILY,75
4287,"786 Reseda Dr APT 20, Sunnyvale, CA 94087",6085508404,8.036146813,6.3,928.9775209,26,2795,2,1,850,1,37.367176,-122.04029,0.862462948,1.00662102,0.290801628,Sunnyvale,APARTMENT,74
4288,"509 Granger Ter 0, Sunnyvale, CA 94087",6085508304,8.077554629,25,1149.037056,30,2900,2,2,800,1,37.342354,-122.03338,0.356045583,1.664031538,0.856249238,Sunnyvale,APARTMENT,70
4289,"530 La Conner Dr APT 32, Sunnyvale, CA 94087",6085508304,8.077554629,25,1149.037056,29,3950,3,2,1300,1,37.339806,-122.03312,0.102526215,1.775878318,0.381521794,Sunnyvale,APARTMENT,71
4290,"636 La Grande Dr, Sunnyvale, CA",6085508304,8.077554629,25,1149.037056,29,3025,2,1,825,2,37.338226,-122.03722,0.441794781,2.412783593,0.294529854,Sunnyvale,MULTIUNIT,71
4291,"175-185 E Homestead Rd 175-12, Sunnyvale, CA 94087",6085508203,8.152884657,2.2,1247.896207,29,2250,1,1,750,1,37.33797,-122.030075,0.05592339,1.84547187,0.318763323,Sunnyvale,APARTMENT,71
4292,"874 E El Camino Real, Sunnyvale, CA",6085508404,8.036146813,6.3,928.9775209,34,2461,0,1,455,5,37.35373,-122.01675,0.514495188,1.587602905,0.28583066,Sunnyvale,MULTIUNIT,66
4293,"951 Azure St, Sunnyvale, CA 94087",6085508503,8.094557124,10.4,1124.26092,27,2695,2,2,900,1,37.36039,-122.03057,0.272781869,0.420668167,0.521330269,Sunnyvale,APARTMENT,73
4294,"1101 N Fair Oaks Ave, Sunnyvale, CA",6085504806,8.320659511,20.3,3292.288148,29,3100,0,1,569,6,37.40107,-122.01176,0.734460522,2.384821898,0.642497614,Sunnyvale,MULTIUNIT,71
4295,"610 E Weddell Dr, Sunnyvale, CA",6085504805,8.358561701,16.6,2493.230665,32,3225,1,1,809,18,37.396072,-122.01083,1.477620238,2.383579156,0.855006496,Sunnyvale,MULTIUNIT,68
